ID,Source,Severity,Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Weather_Condition
A-686,Source2,3,Accident on I-75 Southbound at Exit 54B Grand Ave. Expect delays.,N Main St,Dayton,Montgomery,OH,45405,US,US/Eastern,KDAY,03/16/2016 09:56:00,55,Partly Cloudy
A-687,Source2,2,Entry ramp closed due to accident on US-36 State Route 37 at I-71.,E State Route 37,Sunbury,Delaware,OH,43074,US,US/Eastern,KDLZ,03/16/2016 10:39:00,57.2,Scattered Clouds
A-688,Source2,3,Entry ramp closed due to incident on I-480 Eastbound at Exit 7 Clague Rd.,I-480 E,North Olmsted,Cuyahoga,OH,44070,US,US/Eastern,KCLE,03/16/2016 12:51:00,59,Scattered Clouds
A-689,Source2,2,Accident on Wagner Ford Rd at Needmore Rd / Wagoner Ford Rd.,Wagner Ford Rd,Dayton,Montgomery,OH,45414,US,US/Eastern,KDAY,03/17/2016 03:56:00,42.1,Scattered Clouds
A-690,Source2,2,Accident on US-35 at Keowee St / Wayne Ave.,US-35 E,Dayton,Montgomery,OH,45410,US,US/Eastern,KFFO,03/17/2016 06:58:00,37.8,Clear
A-691,Source2,2,Accident on US-50 Main St at OH-132 Broadway St / Broadway St. Expect delays.,E Main St,Owensville,Clermont,OH,45160,US,US/Eastern,KI69,03/17/2016 07:13:00,46.8,Clear
A-692,Source2,2,Accident on Cromwell Pl at Bennington Dr.,Cromwell Pl,Dayton,Montgomery,OH,45405-1708,US,US/Eastern,KDAY,03/17/2016 07:56:00,42.1,Clear
A-693,Source2,2,Accident on Nutt Rd Southbound at Clyo Rd.,Clyo Rd,Dayton,Montgomery,OH,45458-9122,US,US/Eastern,KMGY,03/17/2016 07:53:00,43,Clear
A-694,Source2,2,Accident on Clyo Rd at Washington Creek Ln.,Washington Creek Ln,Dayton,Montgomery,OH,45458-2806,US,US/Eastern,KMGY,03/17/2016 07:53:00,43,Clear
A-695,Source2,2,Accident on Neil Ave at Vine St.,I-670 W,Columbus,Franklin,OH,43215,US,US/Eastern,KCMH,03/17/2016 07:51:00,45,Scattered Clouds
A-696,Source2,2,Accident on US-33 Livingston Ave at Champion Ave.,E Livingston Ave,Columbus,Franklin,OH,43205-2831,US,US/Eastern,KCMH,03/17/2016 07:51:00,45,Scattered Clouds
A-697,Source2,2,Accident on US-33 Livingston Ave at Champion Ave.,E Livingston Ave,Columbus,Franklin,OH,43205-2831,US,US/Eastern,KCMH,03/17/2016 08:51:00,48,Clear
A-698,Source2,3,Accident on I-75 Northbound at Exit 51 Edwin C Moses Blvd.,I-75 N,Dayton,Montgomery,OH,45417,US,US/Eastern,KDAY,03/17/2016 08:56:00,46.9,Clear
A-699,Source2,2,Accident on Wayne Ave at Wyoming St.,Wayne Ave,Dayton,Montgomery,OH,45410-1427,US,US/Eastern,KFFO,03/17/2016 08:58:00,45.5,Clear
A-700,Source2,2,Accident on Stewart St at OH-48 Main St.,S Main St,Dayton,Montgomery,OH,45409,US,US/Eastern,KFFO,03/17/2016 08:58:00,45.5,Clear
A-701,Source2,2,Accident on Lyons Rd at Yankee St.,Lyons Rd,Dayton,Montgomery,OH,45458-1881,US,US/Eastern,KMGY,03/17/2016 08:53:00,48,Clear
A-702,Source2,2,Accident on Victoria Ave at Colonial Village Ln.,Victoria Ave,Dayton,Montgomery,OH,45406-2741,US,US/Eastern,KDAY,03/17/2016 09:56:00,50,Partly Cloudy
A-703,Source2,2,Accident on Perrine St near Johnson St.,Johnson St,Dayton,Montgomery,OH,45410-1345,US,US/Eastern,KFFO,03/17/2016 10:58:00,55,Clear
A-704,Source2,2,Accident on Kings Hwy at Gettysburg Ave.,Kings Hwy,Dayton,Montgomery,OH,45406-3526,US,US/Eastern,KDAY,03/17/2016 10:56:00,54,Partly Cloudy
A-705,Source2,2,Accident on Wagner Ford Rd at Needmore Rd.,Wagner Ford Rd,Dayton,Montgomery,OH,45414,US,US/Eastern,KDAY,03/17/2016 10:56:00,54,Partly Cloudy
A-706,Source2,2,Accident on Weaver St at Dennison Ave.,Dennison Ave,Dayton,Montgomery,OH,45417-4503,US,US/Eastern,KDAY,03/17/2016 10:56:00,54,Partly Cloudy
A-707,Source2,2,Accident on Philadelphia Dr at Hillcrest Ave.,Philadelphia Dr,Dayton,Montgomery,OH,45406,US,US/Eastern,KDAY,03/17/2016 10:56:00,54,Partly Cloudy
A-708,Source2,2,Accident on Hornwood Dr at Philadelphia Dr.,Philadelphia Dr,Dayton,Montgomery,OH,45405-1955,US,US/Eastern,KDAY,03/17/2016 14:56:00,55,Scattered Clouds
A-709,Source2,3,Left lane blocked due to accident on I-71 Southbound at Exit 104 OH-104 Frank Rd.,I-71 S,Grove City,Franklin,OH,43123,US,US/Eastern,KTZR,03/17/2016 17:50:00,57.2,Scattered Clouds
A-710,Source2,3,Right lane blocked due to accident on I-71 Innerbelt Northbound at Exit 108B I-670.,North Fwy N,Columbus,Franklin,OH,43201,US,US/Eastern,KCMH,03/17/2016 19:51:00,52,Scattered Clouds
A-711,Source2,2,Accident on Huffman Ave at Gondert Ave.,Huffman Ave,Dayton,Montgomery,OH,45403-3018,US,US/Eastern,KFFO,03/18/2016 03:58:00,38.3,Clear
A-712,Source2,2,Accident on Rosemont Blvd at Woodbine Ave.,Rosemont Blvd,Dayton,Montgomery,OH,45420-2538,US,US/Eastern,KFFO,03/18/2016 06:58:00,39.7,Overcast
A-713,Source2,2,Accident on OH-48 Dayton Lebanon Pike at Nutt Rd / Hibberd Dr.,Dayton Lebanon Pike,Dayton,Montgomery,OH,45458-5139,US,US/Eastern,KMGY,03/18/2016 06:53:00,37,Clear
A-714,Source2,2,Accident on Edwin C Moses Blvd at Stewart St.,W Stewart St,Dayton,Montgomery,OH,45417,US,US/Eastern,KDAY,03/18/2016 08:56:00,46,Scattered Clouds
A-715,Source2,2,Accident on Cornell Dr at Wesleyan Rd.,Wesleyan Rd,Dayton,Montgomery,OH,45406-4250,US,US/Eastern,KDAY,03/18/2016 10:56:00,50,Scattered Clouds
A-716,Source2,2,Accident on Washington Village Dr at Woodgrove Dr.,Washington Village Dr,Dayton,Montgomery,OH,45458-1843,US,US/Eastern,KMGY,03/18/2016 10:53:00,50,Clear
A-717,Source2,2,Accident on Firwood Dr at Irving Ave.,Irving Ave,Dayton,Montgomery,OH,45419-4138,US,US/Eastern,KMGY,03/18/2016 11:53:00,51.1,Clear
A-718,Source2,2,Accident on Gettysburg Ave at James H McGee Blvd.,N James H McGee Blvd,Dayton,Montgomery,OH,45417,US,US/Eastern,KDAY,03/18/2016 11:56:00,52,Scattered Clouds
A-719,Source2,2,Accident on Gettysburg Ave at James H McGee Blvd.,N James H McGee Blvd,Dayton,Montgomery,OH,45417,US,US/Eastern,KDAY,03/18/2016 13:56:00,55,Scattered Clouds
A-720,Source2,3,Entry ramp closed due to emergency repairs on I-71 Northbound at Exit 131 US-36 State Route 37. Detour in operation.,I-71 N,Sunbury,Delaware,OH,43074,US,US/Eastern,KDLZ,03/18/2016 13:59:00,53.6,Clear
A-721,Source2,2,Accident on OH-741 Springboro Pike at Carnation Rd.,Carnation Rd,Dayton,Montgomery,OH,45449-3053,US,US/Eastern,KMGY,03/18/2016 13:53:00,55.9,Clear
A-722,Source2,2,Accident on Cobblegate Blvd at OH-741 Springboro Pike.,Lindbergh Blvd,Dayton,Montgomery,OH,45449-2735,US,US/Eastern,KMGY,03/18/2016 14:53:00,57,Clear
A-723,Source2,2,Accident on Edwin C Moses Blvd at Washington St.,S Edwin C Moses Blvd,Dayton,Montgomery,OH,45402-8430,US,US/Eastern,KFFO,03/18/2016 14:51:00,55.4,Mostly Cloudy
A-724,Source2,2,Accident on Brown St at Wyoming St.,Brown St,Dayton,Montgomery,OH,45409-2940,US,US/Eastern,KFFO,03/18/2016 15:58:00,55.8,Mostly Cloudy
A-725,Source2,2,Accident on Lyons Rd at Yankee St.,Lyons Rd,Dayton,Montgomery,OH,45458-1881,US,US/Eastern,KMGY,03/18/2016 16:53:00,55.9,Clear
A-726,Source2,3,Right lane blocked due to accident on I-71 Southbound at Exits 119 119A 119B I-270 Outerbelt.,North Fwy S,Westerville,Franklin,OH,43081,US,US/Eastern,KCMH,03/18/2016 16:51:00,53.1,Mostly Cloudy
A-727,Source2,3,Right lane blocked due to accident on I-77 Northbound at Exit 136 OH-21.,I-77 N,Akron,Summit,OH,44321,US,US/Eastern,KAKR,03/18/2016 17:54:00,48.9,Mostly Cloudy
A-728,Source2,2,Accident on US-42 US Highway 42 at US-42 US Highway 42.,US Highway 42 NE,London,Madison,OH,43140-9596,US,US/Eastern,KTZR,03/18/2016 17:50:00,51.8,Clear
A-729,Source2,3,Right hand shoulder blocked due to accident on I-80 Westbound at Magazine St.,Magazine St,Vallejo,Solano,CA,94591,US,US/Pacific,KAPC,06/21/2016 10:54:00,75,Clear
A-730,Source2,3,Accident on I-880 Northbound at Exit 26 Tennyson Rd.,I-880 N,Hayward,Alameda,CA,94544,US,US/Pacific,KHWD,06/21/2016 10:54:00,75,Clear
A-731,Source2,2,Right lane blocked due to accident on CA-24 Westbound at I-680.,I-680 N,Walnut Creek,Contra Costa,CA,94595,US,US/Pacific,KCCR,06/21/2016 10:53:00,82.9,Clear
A-732,Source2,3,#4 &amp; HOV lane blocked due to accident on I-280 Northbound before Exit 11 De Anza Blvd.,N De Anza Blvd,Cupertino,Santa Clara,CA,95014,US,US/Pacific,KNUQ,06/21/2016 10:56:00,75.9,Clear
A-733,Source2,2,Right hand shoulder blocked due to accident on CA-85 Northbound at Exit 8 Camden Ave.,Norman Y Mineta Hwy,San Jose,Santa Clara,CA,95118,US,US/Pacific,KRHV,06/21/2016 09:50:00,75.2,Clear
A-734,Source2,3,Accident on I-580 Westbound near I-580 Exit 45 / Dougherty Rd.,I-580 E,Pleasanton,Alameda,CA,94588,US,US/Pacific,KLVK,06/21/2016 10:53:00,82.9,Clear
A-735,Source2,3,#1 lane blocked due to accident on I-280 Southbound at 10th St.,I-280 S,San Jose,Santa Clara,CA,95112,US,US/Pacific,KSJC,06/21/2016 09:53:00,73,Partly Cloudy
A-736,Source2,3,Accident on I-280 Northbound at Geneva Ave.,John F Foran Fwy,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,06/21/2016 10:56:00,71.1,Partly Cloudy
A-737,Source2,2,Right hand shoulder blocked due to accident on CA-24 Westbound near Wilder Rd.,CA-24 W,Orinda,Contra Costa,CA,94563,US,US/Pacific,KCCR,06/21/2016 10:53:00,82.9,Clear
A-738,Source2,3,Left lane blocked due to accident on I-580 Westbound at Exit 51 Isabel Ave.,Isabel Ave,Livermore,Alameda,CA,94551,US,US/Pacific,KLVK,06/21/2016 10:53:00,82.9,Clear
A-739,Source2,2,Right hand shoulder blocked due to accident on US-101 Northbound at Exit 481A Sierra Ave.,W Sierra Ave,Cotati,Sonoma,CA,94931,US,US/Pacific,KO69,06/21/2016 10:55:00,80.6,Clear
A-740,Source2,2,Accident on CA-4 Westbound at CA-242.,CA-4 E,Concord,Contra Costa,CA,94520,US,US/Pacific,KCCR,06/21/2016 10:53:00,82.9,Clear
A-741,Source2,3,#4 &amp; #5 lane blocked due to accident on I-580 Westbound at County Hwy-J2 Livermore Ave.,N Livermore Ave,Livermore,Alameda,CA,94551,US,US/Pacific,KLVK,06/21/2016 10:53:00,82.9,Clear
A-742,Source2,2,#1 lane blocked due to accident on US-101 Northbound before Fair Oaks Ave.,US-101 N,Sunnyvale,Santa Clara,CA,94085,US,US/Pacific,KNUQ,06/21/2016 10:56:00,75.9,Clear
A-743,Source2,3,#2 lane blocked due to accident on I-580 Westbound at Exit 47 / Tassajara Rd.,Tassajara Rd,Dublin,Alameda,CA,94568,US,US/Pacific,KLVK,06/21/2016 10:53:00,82.9,Clear
A-744,Source2,2,#1 lane blocked due to accident on Power Inn Rd Northbound at Gerber Rd.,Gerber Rd,Sacramento,Sacramento,CA,95828,US,US/Pacific,KSAC,06/21/2016 10:53:00,86,Clear
A-745,Source2,3,Multi-vehicle accident on I-80 Westbound at Exit 98 County Hwy-E14 Greenback Ln. On the median.,I-80 E,Sacramento,Sacramento,CA,95841,US,US/Pacific,KMCC,06/21/2016 11:15:00,86,Clear
A-746,Source2,2,Accident on US-101 Northbound at Exit 394 / County Hwy-G2 Lawrence Expy.,Lawrence Expy,Sunnyvale,Santa Clara,CA,94085,US,US/Pacific,KNUQ,06/21/2016 10:56:00,75.9,Clear
A-747,Source2,2,Accident a school bus involved on 37th Ave near International Blvd.,37th Ave,Oakland,Alameda,CA,94601-3438,US,US/Pacific,KOAK,06/21/2016 11:53:00,73.9,Partly Cloudy
A-748,Source2,2,Right hand shoulder blocked due to accident on CA-237 Westbound near Exit 6 Great America Pkwy.,CA-237 W,Alviso,Santa Clara,CA,95002,US,US/Pacific,KNUQ,06/21/2016 11:56:00,82,Clear
A-749,Source2,3,#2 lane blocked due to accident on I-880 Southbound at Exit 5 / Brokaw Rd.,E Brokaw Rd,San Jose,Santa Clara,CA,95131-2310,US,US/Pacific,KSJC,06/21/2016 11:53:00,84,Partly Cloudy
A-750,Source2,3,Accident on I-580 Westbound at Exit 48 / El Charro Rd.,Fallon Rd,Pleasanton,Alameda,CA,94588,US,US/Pacific,KLVK,06/21/2016 11:53:00,88,Clear
A-751,Source2,2,Accident on US-101 Northbound at Exit 366 Dunne Ave.,S Valley Fwy N,Morgan Hill,Santa Clara,CA,95037,US,US/Pacific,KE16,06/21/2016 11:35:00,86,Clear
A-752,Source2,2,Right hand shoulder blocked due to accident on US-101 Northbound at Exit 479 Railroad Ave.,US-101 N,Petaluma,Sonoma,CA,94952,US,US/Pacific,KO69,06/21/2016 11:35:00,82.4,Clear
A-753,Source2,3,Accident on I-680 Northbound at Toll Plaza.,I-680 N,Martinez,Contra Costa,CA,94553,US,US/Pacific,KCCR,06/21/2016 11:53:00,88,Clear
A-754,Source2,2,Right hand shoulder blocked due to accident on US-101 Southbound after Exit 472A Kastania Rd.,Kastania Rd,Petaluma,Sonoma,CA,94952,US,US/Pacific,KO69,06/21/2016 11:55:00,84.2,Clear
A-755,Source2,2,#2 lane blocked due to accident on US-101 Northbound at Exit 422 McDonnell Rd.,US-101 N,Millbrae,San Mateo,CA,94030,US,US/Pacific,KSFO,06/21/2016 11:56:00,75.9,Partly Cloudy
A-756,Source2,3,Accident on I-80 Bus Capital City Fwy Westbound at CA-51.,I-80 W,North Highlands,Sacramento,CA,95660,US,US/Pacific,KMCC,06/21/2016 11:55:00,87.8,Clear
A-757,Source2,3,Accident on I-880 Southbound at I-880 Exit 29 / A St.,I-880 N,Hayward,Alameda,CA,94541,US,US/Pacific,KHWD,06/21/2016 11:54:00,77,Clear
A-758,Source2,3,Accident on I-580 Westbound at County Hwy-J2 Livermore Ave.,N Livermore Ave,Livermore,Alameda,CA,94551,US,US/Pacific,KLVK,06/21/2016 11:53:00,88,Clear
A-759,Source2,2,Accident on US-101 Northbound after Windsor River Rd.,Redwood Hwy S,Windsor,Sonoma,CA,95492,US,US/Pacific,KSTS,06/21/2016 11:53:00,82.9,Clear
A-760,Source2,3,Accident on I-680 Northbound at Exits 42A 42B Stone Valley Rd.,I-680 N,Alamo,Contra Costa,CA,94507,US,US/Pacific,KCCR,06/21/2016 11:53:00,88,Clear
A-761,Source2,2,Accident on US-101 Northbound before Exit 365 Tennant Ave.,Tennant Ave,Morgan Hill,Santa Clara,CA,95037,US,US/Pacific,KE16,06/21/2016 12:35:00,89.6,Clear
A-762,Source2,2,Accident on US-101 Northbound at Exit 362 San Martin Ave.,S Valley Fwy N,San Martin,Santa Clara,CA,95046,US,US/Pacific,KE16,06/21/2016 12:35:00,89.6,Clear
A-763,Source2,2,Accident on US-101 Northbound before US-101 Exit 503 / Healdsburg Ave.,US-101 N,Healdsburg,Sonoma,CA,95448,US,US/Pacific,KSTS,06/21/2016 12:53:00,90,Partly Cloudy
A-764,Source2,2,#1 lane blocked due to accident on US-101 Northbound near Exit 429A Harney Way.,US-101 N,Brisbane,San Mateo,CA,94005,US,US/Pacific,KSFO,06/21/2016 12:56:00,73,Partly Cloudy
A-765,Source2,2,Right hand shoulder blocked due to accident on US-101 Northbound at US-101 Exit 402 / Embarcadero Rd.,Embarcadero Rd,Palo Alto,Santa Clara,CA,94303,US,US/Pacific,KPAO,06/21/2016 12:47:00,82.4,Clear
A-766,Source2,3,#1 lane blocked due to accident on US-101 Southbound at Silver Ave.,Silver Ave,San Francisco,San Francisco,CA,94134-1230,US,US/Pacific,KSFO,06/21/2016 12:56:00,73,Partly Cloudy
A-767,Source2,2,Slow lane blocked due to accident on US-101 Southbound at Exit 432 / Cesar Chavez.,Cesar Chavez St,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,06/21/2016 12:53:00,77,Partly Cloudy
A-768,Source2,3,#1 lane blocked due to accident on I-880 Southbound before Dixon Landing Rd.,Dixon Landing Rd,Milpitas,Santa Clara,CA,95035,US,US/Pacific,KSJC,06/21/2016 12:53:00,87.1,Partly Cloudy
A-769,Source2,3,Right hand shoulder blocked due to accident on I-880 Southbound at Exit 7 / County Hwy-G4 Montague Expy.,Montague Expy,San Jose,Santa Clara,CA,95131,US,US/Pacific,KSJC,06/21/2016 12:53:00,87.1,Partly Cloudy
A-770,Source2,3,Accident on I-80 Eastbound at Exit 78 Chiles Rd.,I-80 E,Davis,Yolo,CA,95618,US,US/Pacific,KEDU,06/21/2016 12:55:00,91.4,Clear
A-771,Source2,3,Accident on I-80 Westbound at Exits 8A 8B I-880.,I-80 W,Oakland,Alameda,CA,94607,US,US/Pacific,KOAK,06/21/2016 12:53:00,77,Partly Cloudy
A-772,Source2,3,Accident on I-580 Westbound at Exit 22B Beaumont Ave.,Beaumont Ave,Oakland,Alameda,CA,94602,US,US/Pacific,KOAK,06/21/2016 12:53:00,77,Partly Cloudy
A-773,Source2,3,Accident on I-880 Southbound at I-280.,I-280 S,San Jose,Santa Clara,CA,95128,US,US/Pacific,KSJC,06/21/2016 12:53:00,87.1,Partly Cloudy
A-774,Source2,2,Accident on CA-99 Southbound at CA-99 Exit 283 / Eschinger Rd. On exit ramp.,CA-99 S,Elk Grove,Sacramento,CA,95757,US,US/Pacific,KSAC,06/21/2016 12:53:00,91.9,Clear
A-775,Source2,3,Very slow traffic and shoulder blocked on exit ramp due to accident on I-80 Eastbound at I-80 Exit 75 / Mace Blvd.,I-80 E,Davis,Yolo,CA,95618,US,US/Pacific,KEDU,06/21/2016 13:35:00,93.2,Clear
A-776,Source2,2,Accident on Marconi Ave near Fulton Ave.,Marconi Ave,Sacramento,Sacramento,CA,95821-5105,US,US/Pacific,KMCC,06/21/2016 13:15:00,91.4,Clear
A-777,Source2,2,Accident on CA-92 San Mateo Rd Westbound at Pilarcitos Creek Rd.,San Mateo Rd,Half Moon Bay,San Mateo,CA,94019-7106,US,US/Pacific,KHAF,06/21/2016 13:35:00,60.8,Haze
A-778,Source2,2,Accident on US-101 Southbound at Exits 404A 404B CA-114 Willow Rd.,Bayshore Fwy S,Menlo Park,San Mateo,CA,94025,US,US/Pacific,KPAO,06/21/2016 13:47:00,80.6,Clear
A-779,Source2,2,Slow traffic due to accident on Calvine Rd both ways at Elk Grove Florin Rd.,Calvine Rd,Elk Grove,Sacramento,CA,95624,US,US/Pacific,KSAC,06/21/2016 13:53:00,93.9,Clear
A-780,Source2,3,Accident on I-580 Westbound at Exit 63 Grant Line Rd.,I-580 W,Tracy,Alameda,CA,95377,US,US/Pacific,KLVK,06/21/2016 13:53:00,93.9,Clear
A-781,Source2,2,Accident on Coyle Ave Westbound near St Charles Dr.,Coyle Ave,Carmichael,Sacramento,CA,95608-0307,US,US/Pacific,KMCC,06/21/2016 13:55:00,93.2,Clear
A-782,Source2,3,Accident on I-880 Southbound at Exit 40 16th Ave.,Nimitz Fwy S,Oakland,Alameda,CA,94606,US,US/Pacific,KOAK,06/21/2016 13:53:00,79,Partly Cloudy
A-783,Source2,2,Accident on Auburn Folsom Rd Southbound near Moss Ln.,Auburn Folsom Rd,Granite Bay,Placer,CA,95746-5879,US,US/Pacific,KMCC,06/21/2016 13:55:00,93.2,Clear
A-784,Source2,3,Accident on I-880 Southbound at Exit 24 Whipple Rd.,Nimitz Fwy S,Union City,Alameda,CA,94587,US,US/Pacific,KHWD,06/21/2016 13:54:00,82.9,Clear
A-785,Source2,3,Very slow traffic due to accident on I-80 Eastbound near Exit 73 Olive Dr.,I-80 E,Davis,Yolo,CA,95618,US,US/Pacific,KEDU,06/21/2016 14:15:00,93.2,Clear
A-786,Source2,2,Accident on Concord Ave at Contra Costa Blvd.,Contra Costa Blvd,Pleasant Hill,Contra Costa,CA,94523-1203,US,US/Pacific,KCCR,06/21/2016 14:53:00,98.1,Clear
A-787,Source2,2,Accident on US-101 Southbound at Exits 385A 385B I-680.,I-680 N,San Jose,Santa Clara,CA,95122,US,US/Pacific,KRHV,06/21/2016 14:55:00,93.2,Clear
A-788,Source2,2,Accident on US-101 Northbound at Exit 414B CA-92.,US-101 N,San Mateo,San Mateo,CA,94403,US,US/Pacific,KSQL,06/21/2016 14:50:00,84.2,Partly Cloudy
A-789,Source2,3,Accident on I-280 Northbound at Exit 53 Alemany Blvd.,John F Foran Fwy,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,06/21/2016 14:56:00,71.1,Partly Cloudy
A-790,Source2,3,Accident on CA-24 Westbound at Exit 6 Caldecott Ln.,CA-24 W,Oakland,Alameda,CA,94618,US,US/Pacific,KOAK,06/21/2016 14:53:00,77,Partly Cloudy
A-791,Source2,2,Accident on CA-242 Southbound at Exit 2 Grant St.,CA-242 S,Concord,Contra Costa,CA,94520,US,US/Pacific,KCCR,06/21/2016 14:53:00,98.1,Clear
A-792,Source2,2,Slow traffic due to accident on White Rock Rd Eastbound at County Hwy-E2 Sunrise Blvd.,Sunrise Blvd,Rancho Cordova,Sacramento,CA,95742,US,US/Pacific,KMHR,06/21/2016 14:46:00,96.8,Clear
A-793,Source2,2,Accident on CA-49 at Tyler Foote Rd.,State Highway 49,Nevada City,Nevada,CA,95959-9307,US,US/Pacific,KGOO,06/21/2016 15:05:00,87.8,Clear
A-794,Source2,2,Accident on Gerber Rd at Reese Rd.,Reese Rd,Sacramento,Sacramento,CA,95828-3722,US,US/Pacific,KSAC,06/21/2016 15:53:00,97,Clear
A-795,Source2,3,Accident on US-101 Southbound at Exit 403 Donohoe St.,Bayshore Fwy S,Palo Alto,San Mateo,CA,94303,US,US/Pacific,KPAO,06/21/2016 15:47:00,78.8,Clear
A-796,Source2,3,Accident on I-80 Westbound at Exit 59 Meridian Rd.,I-80 W,Vacaville,Solano,CA,95687,US,US/Pacific,KVCB,06/21/2016 15:53:00,99,Clear
A-797,Source2,2,Slow traffic due to accident on Douglas Blvd Southbound near Eureka Rd.,Douglas Blvd,Roseville,Placer,CA,95661,US,US/Pacific,KMCC,06/21/2016 15:55:00,95,Clear
A-798,Source2,2,Accident on Isleton Rd at Andrus Island Rd.,Isleton Rd,Isleton,Sacramento,CA,95641-9701,US,US/Pacific,KSUU,06/21/2016 15:58:00,96.8,Clear
A-799,Source2,3,Queueing traffic due to accident on I-5 Southbound at Exit 528 Airport Blvd.,CA-16 E,Sacramento,Sacramento,CA,95837,US,US/Pacific,KSMF,06/21/2016 16:53:00,97,Clear
A-800,Source2,2,Accident on US-50 Westbound at Exit 13 Bradshaw Rd.,Bradshaw Rd,Sacramento,Sacramento,CA,95827,US,US/Pacific,KMHR,06/21/2016 17:45:00,98.6,Clear
A-801,Source2,2,Lane blocked on exit ramp due to accident on CA-65 Northbound at Exit 313 Twelve Bridges Dr.,CA-65 N,Lincoln,Placer,CA,95648,US,US/Pacific,KLHM,06/21/2016 18:55:00,96.8,Clear
A-802,Source2,3,Lane closed on exit ramp due to accident on I-5 Northbound at Exits 518 519A CA-99 CA-16.,I-5 N,Sacramento,Sacramento,CA,95818,US,US/Pacific,KSAC,06/21/2016 18:53:00,93.9,Clear
A-803,Source2,2,Accident on Pleasant Valley Rd at Hinman Aly.,Pleasant Valley Rd,El Dorado,El Dorado,CA,95623-4232,US,US/Pacific,KPVF,06/21/2016 19:15:00,86,Clear
A-804,Source2,2,Accident on US-101 Northbound at Exits 449 449A Tamalpais Dr.,US-101 N,Corte Madera,Marin,CA,94925,US,US/Pacific,KDVO,06/21/2016 19:35:00,77,Clear
A-805,Source2,3,Accident on I-880 Southbound at Exit 31B Washington Ave.,I-880 N,San Leandro,Alameda,CA,94578,US,US/Pacific,KHWD,06/21/2016 19:54:00,66,Clear
A-806,Source2,3,Accident on I-680 Northbound at Exit 36 Crow Canyon Rd.,I-680 N,Danville,Contra Costa,CA,94526,US,US/Pacific,KCCR,06/21/2016 19:53:00,84,Clear
A-807,Source2,2,Accident on CA-17 Southbound at Exits 21 22 Lark Ave.,CA-17 S,Los Gatos,Santa Clara,CA,95032,US,US/Pacific,KSJC,06/21/2016 19:53:00,73,Clear
A-808,Source2,3,Lane blocked due to accident on I-580 Eastbound at Exit 45 Hopyard Rd.,I-580 E,Pleasanton,Alameda,CA,94588,US,US/Pacific,KLVK,06/21/2016 19:53:00,80.1,Clear
A-809,Source2,2,Accident on US-101 Golden Gate Brg Southbound at Exit 439 Transit Transfer Facility.,Golden Gate Brg S,San Francisco,San Francisco,CA,94129,US,US/Pacific,KSFO,06/21/2016 19:56:00,61,Partly Cloudy
A-810,Source2,3,Accident on I-580 Eastbound at Exit 36 Redwood Rd.,I-580 E,Castro Valley,Alameda,CA,94546,US,US/Pacific,KHWD,06/21/2016 19:54:00,66,Clear
A-811,Source2,3,Two lanes blocked due to accident on I-205 Westbound at I-5.,I-205 W,Tracy,San Joaquin,CA,95304,US,US/Pacific,KSCK,06/21/2016 19:55:00,88,Clear
A-812,Source2,3,Accident on I-580 Eastbound at Exit 51 Isabel Ave.,I-580 E,Livermore,Alameda,CA,94551,US,US/Pacific,KLVK,06/21/2016 19:53:00,80.1,Clear
